date,gross,turnover_cost,borrow_cost,net,held_gross_lev,stitched
2020-06-22,-353.1376333832226,0.0,2.090593599202481,-355.22822698242504,1.6816275127872027,True
2020-06-23,208.0769110778957,0.0,2.090593599202481,205.9863174786932,1.6816275127872027,True
2020-06-24,645.2026209267844,0.0,2.090593599202481,643.1120273275819,1.6816275127872027,True
2020-06-25,-7.547562207952589,0.0,2.090593599202481,-9.63815580715507,1.6816275127872027,True
2020-06-26,543.3558533922147,0.0,2.090593599202481,541.2652597930122,1.6816275127872027,True
2020-06-29,-536.8573816594181,0.0,2.090593599202481,-538.9479752586207,1.6816275127872027,True
2020-06-30,-224.19275398312226,0.0,2.090593599202481,-226.28334758232475,1.6816275127872027,True
2020-07-01,-478.47668567247774,95.53649088329497,2.090593599202481,-576.1037701549752,1.6816275127872027,True
2020-07-02,-259.69937633359297,0.0,3.2279886096730257,-262.927364943266,2.4107752678609278,True
2020-07-06,-651.1725643842168,0.0,3.2279886096730257,-654.4005529938898,2.4107752678609278,True
2020-07-07,410.8887297900619,0.0,3.2279886096730257,407.66074118038887,2.4107752678609278,True
2020-07-08,-616.6654615268352,0.0,3.2279886096730257,-619.8934501365082,2.4107752678609278,True
2020-07-09,678.6428186153603,0.0,3.2279886096730257,675.4148300056872,2.4107752678609278,True
2020-07-10,-405.5302365755615,0.0,3.2279886096730257,-408.75822518523455,2.4107752678609278,True
2020-07-13,452.5068006145986,0.0,3.2279886096730257,449.27881200492556,2.4107752678609278,True
2020-07-14,-118.89066857206302,0.0,3.2279886096730257,-122.11865718173604,2.4107752678609278,True
2020-07-15,-558.7794901108794,0.0,3.2279886096730257,-562.0074787205524,2.4107752678609278,True
2020-07-16,355.83889306492324,0.0,3.2279886096730257,352.6109044552502,2.4107752678609278,True
2020-07-17,151.28103243497122,0.0,3.2279886096730257,148.0530438252982,2.4107752678609278,True
2020-07-20,65.45762154337673,0.0,3.2279886096730257,62.229632933703705,2.4107752678609278,True
2020-07-21,-342.6373251228708,0.0,3.2279886096730257,-345.8653137325438,2.4107752678609278,True
2020-07-22,397.7445285359422,0.0,3.2279886096730257,394.51653992626916,2.4107752678609278,True
2020-07-23,90.0490016967428,0.0,3.2279886096730257,86.82101308706979,2.4107752678609278,True
2020-07-24,-161.41703679625635,0.0,3.2279886096730257,-164.64502540592937,2.4107752678609278,True
2020-07-27,-112.87049867133871,0.0,3.2279886096730257,-116.09848728101173,2.4107752678609278,True
2020-07-28,296.3616684069707,0.0,3.2279886096730257,293.13367979729765,2.4107752678609278,True
2020-07-29,-385.6211130487835,0.0,3.2279886096730257,-388.84910165845656,2.4107752678609278,True
2020-07-30,84.16083352297609,0.0,3.2279886096730257,80.93284491330307,2.4107752678609278,True
2020-07-31,497.6817384195178,0.0,3.2279886096730257,494.45374980984474,2.4107752678609278,True
2020-08-03,-599.5933499660863,148.3260425197689,3.2279886096730257,-751.1473810955282,2.4107752678609278,True
2020-08-04,741.3397140636044,0.0,1.8660954755816275,739.4736185880229,2.4422912123334926,True
2020-08-05,28.55194005718148,0.0,1.8660954755816275,26.685844581599852,2.4422912123334926,True
2020-08-06,717.9369384843629,0.0,1.8660954755816275,716.0708430087814,2.4422912123334926,True
2020-08-07,-440.4152330665744,0.0,1.8660954755816275,-442.281328542156,2.4422912123334926,True
2020-08-10,-121.79356598718654,0.0,1.8660954755816275,-123.65966146276817,2.4422912123334926,True
2020-08-11,-1246.7972818421586,0.0,1.8660954755816275,-1248.6633773177402,2.4422912123334926,True
2020-08-12,-38.30796092094093,0.0,1.8660954755816275,-40.17405639652256,2.4422912123334926,True
2020-08-13,21.04219134514654,0.0,1.8660954755816275,19.176095869564914,2.4422912123334926,True
2020-08-14,-66.18151590447451,0.0,1.8660954755816275,-68.04761138005614,2.4422912123334926,True
2020-08-17,497.68909920825996,0.0,1.8660954755816275,495.82300373267833,2.4422912123334926,True
2020-08-18,481.8683654235684,0.0,1.8660954755816275,480.00226994798675,2.4422912123334926,True
2020-08-19,-1250.3356545082806,0.0,1.8660954755816275,-1252.2017499838623,2.4422912123334926,True
2020-08-20,587.161932301994,0.0,1.8660954755816275,585.2958368264125,2.4422912123334926,True
2020-08-21,-366.4259320397259,0.0,1.8660954755816275,-368.29202751530755,2.4422912123334926,True
2020-08-24,-29.462289495434735,0.0,1.8660954755816275,-31.328384971016362,2.4422912123334926,True
2020-08-25,-57.324448997794164,0.0,1.8660954755816275,-59.190544473375795,2.4422912123334926,True
2020-08-26,314.51875884168174,0.0,1.8660954755816275,312.6526633661001,2.4422912123334926,True
2020-08-27,-547.1558003459659,0.0,1.8660954755816275,-549.0218958215474,2.4422912123334926,True
2020-08-28,843.2006808985235,0.0,1.8660954755816275,841.3345854229419,2.4422912123334926,True
2020-08-31,27.19801101719034,0.0,1.8660954755816275,25.331915541608712,2.4422912123334926,True
2020-09-01,289.7546726448701,136.06361642919126,1.8660954755816275,151.8249607400972,2.4422912123334926,True
2020-09-02,-378.2414366315128,0.0,1.9895213838019585,-380.23095801531474,2.903771420944489,True
2020-09-03,-715.9785989330617,0.0,1.9895213838019585,-717.9681203168636,2.903771420944489,True
2020-09-04,-56.28280592022931,0.0,1.9895213838019585,-58.272327304031265,2.903771420944489,True
2020-09-08,-781.6724680627416,0.0,1.9895213838019585,-783.6619894465435,2.903771420944489,True
2020-09-09,482.7181742140899,0.0,1.9895213838019585,480.72865283028796,2.903771420944489,True
2020-09-10,-200.52564226311839,0.0,1.9895213838019585,-202.51516364692034,2.903771420944489,True
2020-09-11,703.093108361001,0.0,1.9895213838019585,701.103586977199,2.903771420944489,True
2020-09-14,-69.07064002272313,0.0,1.9895213838019585,-71.06016140652508,2.903771420944489,True
2020-09-15,-341.7115689944434,0.0,1.9895213838019585,-343.70109037824534,2.903771420944489,True
2020-09-16,-547.9952855925196,0.0,1.9895213838019585,-549.9848069763216,2.903771420944489,True
2020-09-17,380.3008306220033,0.0,1.9895213838019585,378.3113092382013,2.903771420944489,True
2020-09-18,143.95902045638678,0.0,1.9895213838019585,141.96949907258482,2.903771420944489,True
2020-09-21,-825.9201293085757,0.0,1.9895213838019585,-827.9096506923777,2.903771420944489,True
2020-09-22,-356.4908383588843,0.0,1.9895213838019585,-358.48035974268623,2.903771420944489,True
2020-09-23,-1020.3918790335027,0.0,1.9895213838019585,-1022.3814004173047,2.903771420944489,True
2020-09-24,-198.9853926338803,0.0,1.9895213838019585,-200.97491401768227,2.903771420944489,True
2020-09-25,-303.61515219986404,0.0,1.9895213838019585,-305.604673583666,2.903771420944489,True
2020-09-28,505.3553883314529,0.0,1.9895213838019585,503.36586694765094,2.903771420944489,True
2020-09-29,1049.3797397751239,0.0,1.9895213838019585,1047.390218391322,2.903771420944489,True
2020-09-30,-264.17235065792147,0.0,1.9895213838019585,-266.1618720417234,2.903771420944489,True
2020-10-01,102.87204475499941,91.406656082584,1.9895213838019585,9.475867288613442,2.903771420944489,True
2020-10-02,-256.99513222046085,0.0,2.27923862262804,-259.2743708430889,2.9871431162680695,True
2020-10-05,-296.69504301072016,0.0,2.27923862262804,-298.9742816333482,2.9871431162680695,True
2020-10-06,-234.95701534907002,0.0,2.27923862262804,-237.23625397169806,2.9871431162680695,True
2020-10-07,80.71175191692106,0.0,2.27923862262804,78.43251329429302,2.9871431162680695,True
2020-10-08,87.23700445870833,0.0,2.27923862262804,84.95776583608028,2.9871431162680695,True
2020-10-09,990.0424065994149,0.0,2.27923862262804,987.7631679767869,2.9871431162680695,True
2020-10-12,419.7518721597087,0.0,2.27923862262804,417.47263353708064,2.9871431162680695,True
2020-10-13,-507.68485182581264,0.0,2.27923862262804,-509.9640904484407,2.9871431162680695,True
2020-10-14,389.2015505394352,0.0,2.27923862262804,386.92231191680713,2.9871431162680695,True
2020-10-15,-691.5961792538774,0.0,2.27923862262804,-693.8754178765054,2.9871431162680695,True
2020-10-16,397.7866427281223,0.0,2.27923862262804,395.50740410549423,2.9871431162680695,True
2020-10-19,49.89993463332189,0.0,2.27923862262804,47.62069601069385,2.9871431162680695,True
2020-10-20,-21.149126448250748,0.0,2.27923862262804,-23.428365070878787,2.9871431162680695,True
2020-10-21,836.1749992194635,0.0,2.27923862262804,833.8957605968355,2.9871431162680695,True
2020-10-22,-631.7843759702982,0.0,2.27923862262804,-634.0636145929262,2.9871431162680695,True
2020-10-23,461.57124244721876,0.0,2.27923862262804,459.2920038245907,2.9871431162680695,True
2020-10-26,-82.99906081964295,0.0,2.27923862262804,-85.27829944227099,2.9871431162680695,True
2020-10-27,609.6100366307985,0.0,2.27923862262804,607.3307980081705,2.9871431162680695,True
2020-10-28,-68.29100160379602,0.0,2.27923862262804,-70.57024022642406,2.9871431162680695,True
2020-10-29,-608.8335355937344,0.0,2.27923862262804,-611.1127742163624,2.9871431162680695,True
2020-10-30,-380.1635092410042,0.0,2.27923862262804,-382.44274786363223,2.9871431162680695,True
2020-11-02,-117.96290006473866,41.35271285684547,2.27923862262804,-161.5948515442122,2.9871431162680695,True
2020-11-03,-118.12679400817005,0.0,2.7348675494224985,-120.86166155759256,3.0,True
2020-11-04,703.109126403393,0.0,2.7348675494224985,700.3742588539706,3.0,True
2020-11-05,717.0882748828683,0.0,2.7348675494224985,714.3534073334458,3.0,True
2020-11-06,121.56415690771614,0.0,2.7348675494224985,118.82928935829364,3.0,True
2020-11-09,-2798.6823445624077,0.0,2.7348675494224985,-2801.4172121118304,3.0,True
2020-11-10,-1183.5326570962377,0.0,2.7348675494224985,-1186.2675246456602,3.0,True
2020-11-11,-143.34946170712877,0.0,2.7348675494224985,-146.08432925655126,3.0,True
2020-11-12,1062.2571606058098,0.0,2.7348675494224985,1059.5222930563873,3.0,True
2020-11-13,94.23970980458988,0.0,2.7348675494224985,91.50484225516738,3.0,True
2020-11-16,-19.370777108022743,0.0,2.7348675494224985,-22.105644657445243,3.0,True
2020-11-17,10.896963528494942,0.0,2.7348675494224985,8.162095979072443,3.0,True
2020-11-18,173.34652680772868,0.0,2.7348675494224985,170.6116592583062,3.0,True
2020-11-19,238.97166611243733,0.0,2.7348675494224985,236.23679856301484,3.0,True
2020-11-20,276.15623709074066,0.0,2.7348675494224985,273.42136954131814,3.0,True
2020-11-23,-554.4675266843482,0.0,2.7348675494224985,-557.2023942337706,3.0,True
2020-11-24,-404.04051125473234,0.0,2.7348675494224985,-406.77537880415485,3.0,True
2020-11-25,-22.842570391230094,0.0,2.7348675494224985,-25.577437940652594,3.0,True
2020-11-27,683.6564614605323,0.0,2.7348675494224985,680.9215939111099,3.0,True
2020-11-30,-31.749367476073022,0.0,2.7348675494224985,-34.48423502549552,3.0,True
2020-12-01,236.0973674111709,105.6670061957368,2.7348675494224985,127.69549366601159,3.0,True
2020-12-02,105.76785725068798,0.0,1.2423649645560357,104.52549228613195,2.519236328613516,True
2020-12-03,803.4467799735297,0.0,1.2423649645560357,802.2044150089737,2.519236328613516,True
2020-12-04,93.46468786562124,0.0,1.2423649645560357,92.22232290106521,2.519236328613516,True
2020-12-07,178.68084124245112,0.0,1.2423649645560357,177.4384762778951,2.519236328613516,True
2020-12-08,-65.64236353589762,0.0,1.2423649645560357,-66.88472850045365,2.519236328613516,True
2020-12-09,-269.7047525553235,0.0,1.2423649645560357,-270.94711751987955,2.519236328613516,True
2020-12-10,320.0735594160518,0.0,1.2423649645560357,318.8311944514958,2.519236328613516,True
2020-12-11,-351.91112678394137,0.0,1.2423649645560357,-353.1534917484974,2.519236328613516,True
2020-12-14,39.340334100232454,0.0,1.2423649645560357,38.097969135676415,2.519236328613516,True
2020-12-15,671.8836887143755,0.0,1.2423649645560357,670.6413237498194,2.519236328613516,True
2020-12-16,-22.569308007851664,0.0,1.2423649645560357,-23.8116729724077,2.519236328613516,True
2020-12-17,634.6191857818515,0.0,1.2423649645560357,633.3768208172954,2.519236328613516,True
2020-12-18,-369.138220134367,0.0,1.2423649645560357,-370.380585098923,2.519236328613516,True
2020-12-21,-160.54464752912315,0.0,1.2423649645560357,-161.78701249367919,2.519236328613516,True
2020-12-22,-589.2646358854557,0.0,1.2423649645560357,-590.5070008500118,2.519236328613516,True
2020-12-23,274.0027020121435,0.0,1.2423649645560357,272.7603370475875,2.519236328613516,True
2020-12-24,233.87842647263176,0.0,1.2423649645560357,232.63606150807573,2.519236328613516,True
2020-12-28,263.3187936442461,0.0,1.2423649645560357,262.0764286796901,2.519236328613516,True
2020-12-29,-28.129931126453393,0.0,1.2423649645560357,-29.372296091009428,2.519236328613516,True
2020-12-30,632.0820589625998,0.0,1.2423649645560357,630.8396939980438,2.519236328613516,True
2020-12-31,-32.35638419803024,0.0,1.2423649645560357,-33.59874916258628,2.519236328613516,True
2021-01-04,-23.61532634973932,24.829376131535582,1.2423649645560357,-49.68706744583094,2.519236328613516,True
2021-01-05,338.6128853391086,0.0,1.3590136612397514,337.2538716778688,2.80948978954852,True
2021-01-06,-457.49172254401765,0.0,1.3590136612397514,-458.8507362052574,2.80948978954852,True
2021-01-07,-268.84331528863385,0.0,1.3590136612397514,-270.2023289498736,2.80948978954852,True
2021-01-08,-462.0342001021709,0.0,1.3590136612397514,-463.3932137634107,2.80948978954852,True
2021-01-11,-966.6825205553538,0.0,1.3590136612397514,-968.0415342165935,2.80948978954852,True
2021-01-12,580.2086109296736,0.0,1.3590136612397514,578.8495972684339,2.80948978954852,True
2021-01-13,214.94025526039184,0.0,1.3590136612397514,213.5812415991521,2.80948978954852,True
2021-01-14,-22.071444380502278,0.0,1.3590136612397514,-23.43045804174203,2.80948978954852,True
2021-01-15,-551.6494727404413,0.0,1.3590136612397514,-553.008486401681,2.80948978954852,True
2021-01-19,562.2095748723114,0.0,1.3590136612397514,560.8505612110716,2.80948978954852,True
2021-01-20,955.7376754875849,0.0,1.3590136612397514,954.3786618263451,2.80948978954852,True
2021-01-21,390.5094322427017,0.0,1.3590136612397514,389.1504185814619,2.80948978954852,True
2021-01-22,-170.48877452791857,0.0,1.3590136612397514,-171.8477881891583,2.80948978954852,True
2021-01-25,245.99271002100588,0.0,1.3590136612397514,244.63369635976613,2.80948978954852,True
2021-01-26,-91.97422224498548,0.0,1.3590136612397514,-93.33323590622524,2.80948978954852,True
2021-01-27,-1489.3192373510885,0.0,1.3590136612397514,-1490.6782510123282,2.80948978954852,True
2021-01-28,433.5070880075061,0.0,1.3590136612397514,432.14807434626636,2.80948978954852,True
2021-01-29,-779.7010053589821,0.0,1.3590136612397514,-781.0600190202218,2.80948978954852,True
2021-02-01,148.18908315526298,42.20239437168898,1.3590136612397514,104.62767512233424,2.80948978954852,True
2021-02-02,-13.014310111128161,0.0,0.9180204232552648,-13.932330534383425,2.6113232330212712,True
2021-02-03,-9.17568539046794,0.0,0.9180204232552648,-10.093705813723204,2.6113232330212712,True
2021-02-04,-291.39929667074693,0.0,0.9180204232552648,-292.3173170940022,2.6113232330212712,True
2021-02-05,686.933438492714,0.0,0.9180204232552648,686.0154180694587,2.6113232330212712,True
2021-02-08,559.9428668053214,0.0,0.9180204232552648,559.0248463820661,2.6113232330212712,True
2021-02-09,596.6637761135235,0.0,0.9180204232552648,595.7457556902682,2.6113232330212712,True
2021-02-10,100.81141249362996,0.0,0.9180204232552648,99.89339207037469,2.6113232330212712,True
2021-02-11,237.56378275895884,0.0,0.9180204232552648,236.64576233570358,2.6113232330212712,True
2021-02-12,-368.90374894927777,0.0,0.9180204232552648,-369.821769372533,2.6113232330212712,True
2021-02-16,-831.2745277428915,0.0,0.9180204232552648,-832.1925481661467,2.6113232330212712,True
2021-02-17,-198.56489654236543,0.0,0.9180204232552648,-199.4829169656207,2.6113232330212712,True
2021-02-18,237.01890361585643,0.0,0.9180204232552648,236.10088319260117,2.6113232330212712,True
2021-02-19,169.3654813535911,0.0,0.9180204232552648,168.44746093033584,2.6113232330212712,True
2021-02-22,175.7239921192206,0.0,0.9180204232552648,174.80597169596535,2.6113232330212712,True
2021-02-23,-173.2987577086735,0.0,0.9180204232552648,-174.21677813192875,2.6113232330212712,True
2021-02-24,253.55243272383686,0.0,0.9180204232552648,252.6344123005816,2.6113232330212712,True
2021-02-25,-2067.648170760885,0.0,0.9180204232552648,-2068.5661911841403,2.6113232330212712,True
2021-02-26,-512.5947351082109,0.0,0.9180204232552648,-513.5127555314662,2.6113232330212712,True
2021-03-01,382.88578242420033,108.71013851289342,0.9180204232552648,273.25762348805165,2.6113232330212712,True
2021-03-02,145.29722227734788,0.0,0.3907348527247786,144.9064874246231,1.6909594578526925,True
2021-03-03,-715.5909822497974,0.0,0.3907348527247786,-715.9817171025222,1.6909594578526925,True
2021-03-04,-1093.7745274852198,0.0,0.3907348527247786,-1094.1652623379446,1.6909594578526925,True
2021-03-05,167.3496277807107,0.0,0.3907348527247786,166.95889292798591,1.6909594578526925,True
2021-03-08,-758.93222792341,0.0,0.3907348527247786,-759.3229627761348,1.6909594578526925,True
2021-03-09,988.1568171673568,0.0,0.3907348527247786,987.7660823146321,1.6909594578526925,True
2021-03-10,424.3459452536821,0.0,0.3907348527247786,423.9552104009573,1.6909594578526925,True
2021-03-11,900.5506213344357,0.0,0.3907348527247786,900.1598864817109,1.6909594578526925,True
2021-03-12,-325.7476124817891,0.0,0.3907348527247786,-326.13834733451387,1.6909594578526925,True
2021-03-15,294.8635549917379,0.0,0.3907348527247786,294.4728201390131,1.6909594578526925,True
2021-03-16,76.1597175999636,0.0,0.3907348527247786,75.76898274723882,1.6909594578526925,True
2021-03-17,506.1829214823297,0.0,0.3907348527247786,505.7921866296049,1.6909594578526925,True
2021-03-18,-1250.8584235077644,0.0,0.3907348527247786,-1251.2491583604892,1.6909594578526925,True
2021-03-19,60.56184321227337,0.0,0.3907348527247786,60.17110835954859,1.6909594578526925,True
2021-03-22,247.043800346589,0.0,0.3907348527247786,246.6530654938642,1.6909594578526925,True
2021-03-23,-750.4026225837769,0.0,0.3907348527247786,-750.7933574365017,1.6909594578526925,True
2021-03-24,-349.10537687414086,0.0,0.3907348527247786,-349.49611172686565,1.6909594578526925,True
2021-03-25,-27.9367062293732,0.0,0.3907348527247786,-28.32744108209798,1.6909594578526925,True
2021-03-26,750.212239105461,0.0,0.3907348527247786,749.8215042527362,1.6909594578526925,True
2021-03-29,-496.21219320224844,0.0,0.3907348527247786,-496.60292805497323,1.6909594578526925,True
2021-03-30,-407.5756513923902,0.0,0.3907348527247786,-407.966386245115,1.6909594578526925,True
2021-03-31,201.44723415261925,0.0,0.3907348527247786,201.05649929989445,1.6909594578526925,True
2021-04-01,765.60121096334,36.0094070617268,0.3907348527247786,729.2010690488884,1.6909594578526925,True
2021-04-05,471.78157053659845,0.0,0.823546114447805,470.95802442215063,1.6803226036681163,True
2021-04-06,190.66414108852237,0.0,0.823546114447805,189.84059497407458,1.6803226036681163,True
2021-04-07,-124.40289639606503,0.0,0.823546114447805,-125.22644251051284,1.6803226036681163,True
2021-04-08,445.053662266117,0.0,0.823546114447805,444.23011615166916,1.6803226036681163,True
2021-04-09,-144.94258169140232,0.0,0.823546114447805,-145.76612780585012,1.6803226036681163,True
2021-04-12,-145.38106597831046,0.0,0.823546114447805,-146.20461209275825,1.6803226036681163,True
2021-04-13,539.6538344805128,0.0,0.823546114447805,538.830288366065,1.6803226036681163,True
2021-04-14,341.11911447703295,0.0,0.823546114447805,340.29556836258513,1.6803226036681163,True
2021-04-15,584.0525766489397,0.0,0.823546114447805,583.2290305344919,1.6803226036681163,True
2021-04-16,151.6273948066318,0.0,0.823546114447805,150.803848692184,1.6803226036681163,True
2021-04-19,72.52863893227725,0.0,0.823546114447805,71.70509281782944,1.6803226036681163,True
2021-04-20,-310.0844964949456,0.0,0.823546114447805,-310.9080426093934,1.6803226036681163,True
2021-04-21,486.20336422664093,0.0,0.823546114447805,485.3798181121931,1.6803226036681163,True
2021-04-22,-311.857198688931,0.0,0.823546114447805,-312.68074480337884,1.6803226036681163,True
2021-04-23,644.4280162189966,0.0,0.823546114447805,643.6044701045488,1.6803226036681163,True
2021-04-26,337.1442504680513,0.0,0.823546114447805,336.3207043536035,1.6803226036681163,True
2021-04-27,-85.67149910138768,0.0,0.823546114447805,-86.49504521583549,1.6803226036681163,True
2021-04-28,338.62444089468886,0.0,0.823546114447805,337.80089478024104,1.6803226036681163,True
2021-04-29,123.69162635806799,0.0,0.823546114447805,122.86808024362018,1.6803226036681163,True
2021-04-30,-613.1550679402689,0.0,0.823546114447805,-613.9786140547167,1.6803226036681163,True
2021-05-03,526.2088084048487,59.40523858751699,0.823546114447805,465.9800237028839,1.6803226036681163,True
2021-05-04,-485.8459138604572,0.0,1.5783900774073096,-487.4243039378645,1.8674511541767582,True
2021-05-05,195.2707400667465,0.0,1.5783900774073096,193.6923499893392,1.8674511541767582,True
2021-05-06,767.2338336372674,0.0,1.5783900774073096,765.65544355986,1.8674511541767582,True
2021-05-07,1016.4335578792757,0.0,1.5783900774073096,1014.8551678018683,1.8674511541767582,True
2021-05-10,-156.53561010653144,0.0,1.5783900774073096,-158.11400018393874,1.8674511541767582,True
2021-05-11,-310.38579712081656,0.0,1.5783900774073096,-311.9641871982239,1.8674511541767582,True
2021-05-12,-1368.8664803876186,0.0,1.5783900774073096,-1370.4448704650258,1.8674511541767582,True
2021-05-13,57.07374857564305,0.0,1.5783900774073096,55.495358498235746,1.8674511541767582,True
2021-05-14,847.2153720782095,0.0,1.5783900774073096,845.6369820008022,1.8674511541767582,True
2021-05-17,263.03499992402124,0.0,1.5783900774073096,261.4566098466139,1.8674511541767582,True
2021-05-18,307.26317590114144,0.0,1.5783900774073096,305.6847858237341,1.8674511541767582,True
2021-05-19,-723.8632296894436,0.0,1.5783900774073096,-725.441619766851,1.8674511541767582,True
2021-05-20,691.9592024870044,0.0,1.5783900774073096,690.3808124095971,1.8674511541767582,True
2021-05-21,-223.02912056448702,0.0,1.5783900774073096,-224.60751064189432,1.8674511541767582,True
2021-05-24,618.892228700424,0.0,1.5783900774073096,617.3138386230166,1.8674511541767582,True
2021-05-25,50.73015074378533,0.0,1.5783900774073096,49.151760666378024,1.8674511541767582,True
2021-05-26,64.17379368207646,0.0,1.5783900774073096,62.59540360466916,1.8674511541767582,True
2021-05-27,516.3910213475484,0.0,1.5783900774073096,514.8126312701411,1.8674511541767582,True
2021-05-28,45.95908038199036,0.0,1.5783900774073096,44.380690304583055,1.8674511541767582,True
2021-06-01,579.4814827923467,8.134699143122607,1.5783900774073096,569.7683935718168,1.8674511541767582,True
2021-06-02,375.32752713790427,0.0,1.585935928320527,373.74159120958376,1.9190101401234532,True
2021-06-03,-883.1296523326774,0.0,1.585935928320527,-884.715588260998,1.9190101401234532,True
2021-06-04,711.5886081306102,0.0,1.585935928320527,710.0026722022897,1.9190101401234532,True
2021-06-07,313.3140561719935,0.0,1.585935928320527,311.728120243673,1.9190101401234532,True
2021-06-08,183.80758540024254,0.0,1.585935928320527,182.221649471922,1.9190101401234532,True
2021-06-09,-150.83313982570112,0.0,1.585935928320527,-152.41907575402166,1.9190101401234532,True
2021-06-10,403.32748928992413,0.0,1.585935928320527,401.7415533616036,1.9190101401234532,True
2021-06-11,-299.42383680861917,0.0,1.585935928320527,-301.0097727369397,1.9190101401234532,True
2021-06-14,160.34376155329608,0.0,1.585935928320527,158.75782562497554,1.9190101401234532,True
2021-06-15,-477.1883383266935,0.0,1.585935928320527,-478.774274255014,1.9190101401234532,True
2021-06-16,-837.6116589424502,0.0,1.585935928320527,-839.1975948707707,1.9190101401234532,True
2021-06-17,-1248.8252144054277,0.0,1.585935928320527,-1250.4111503337483,1.9190101401234532,True
2021-06-18,-832.0990151367138,0.0,1.585935928320527,-833.6849510650343,1.9190101401234532,True
2021-06-21,1148.464820976286,0.0,1.585935928320527,1146.8788850479655,1.9190101401234532,True
2021-06-22,94.5149572719059,0.0,1.585935928320527,92.92902134358538,1.9190101401234532,True
2021-06-23,-1.5431932946563964,0.0,1.585935928320527,-3.1291292229769234,1.9190101401234532,True
2021-06-24,254.5263691648039,0.0,1.585935928320527,252.94043323648336,1.9190101401234532,True
2021-06-25,252.9716085628299,0.0,1.585935928320527,251.38567263450938,1.9190101401234532,True
2021-06-28,-271.48183951387176,0.0,1.585935928320527,-273.06777544219227,1.9190101401234532,True
2021-06-29,-235.21010651300568,0.0,1.585935928320527,-236.79604244132622,1.9190101401234532,True
2021-06-30,-137.93957513986416,0.0,1.585935928320527,-139.5255110681847,1.9190101401234532,True
2021-07-01,-49.92658834799934,6.602739031245465,1.585935928320527,-58.11526330756533,1.9190101401234532,True
2021-07-02,578.5144608879376,0.0,1.549554637259004,576.9649062506786,1.9398981094513983,True
2021-07-06,-588.8120369887487,0.0,1.549554637259004,-590.3615916260077,1.9398981094513983,True
2021-07-07,-94.602340524995,0.0,1.549554637259004,-96.15189516225401,1.9398981094513983,True
2021-07-08,-439.07711891588275,0.0,1.549554637259004,-440.62667355314176,1.9398981094513983,True
2021-07-09,1300.2096831375009,0.0,1.549554637259004,1298.6601285002419,1.9398981094513983,True
2021-07-12,253.6254440637778,0.0,1.549554637259004,252.07588942651878,1.9398981094513983,True
2021-07-13,-615.2721256389852,0.0,1.549554637259004,-616.8216802762443,1.9398981094513983,True
2021-07-14,227.6401859881087,0.0,1.549554637259004,226.0906313508497,1.9398981094513983,True
2021-07-15,-481.59454896972846,0.0,1.549554637259004,-483.14410360698747,1.9398981094513983,True
2021-07-16,-341.5080511969068,0.0,1.549554637259004,-343.0576058341658,1.9398981094513983,True
2021-07-19,-1572.5099461615405,0.0,1.549554637259004,-1574.0595007987995,1.9398981094513983,True
2021-07-20,924.1090891896156,0.0,1.549554637259004,922.5595345523566,1.9398981094513983,True
2021-07-21,858.1645041193632,0.0,1.549554637259004,856.6149494821042,1.9398981094513983,True
2021-07-22,49.175080265579695,0.0,1.549554637259004,47.62552562832069,1.9398981094513983,True
2021-07-23,292.891027173393,0.0,1.549554637259004,291.341472536134,1.9398981094513983,True
2021-07-26,181.89594363996284,0.0,1.549554637259004,180.34638900270383,1.9398981094513983,True
2021-07-27,-340.36011983686905,0.0,1.549554637259004,-341.90967447412805,1.9398981094513983,True
2021-07-28,583.3348064640455,0.0,1.549554637259004,581.7852518267865,1.9398981094513983,True
2021-07-29,572.4934439299824,0.0,1.549554637259004,570.9438892927234,1.9398981094513983,True
2021-07-30,-488.59824079754077,0.0,1.549554637259004,-490.1477954347998,1.9398981094513983,True
2021-08-02,-142.17725098609054,86.20091575464551,1.549554637259004,-229.92772137799506,1.9398981094513983,True
2021-08-03,181.71833356045656,0.0,2.7854780296191244,178.93285553083743,2.354184084272966,True
2021-08-04,-206.92457329663077,0.0,2.7854780296191244,-209.7100513262499,2.354184084272966,True
2021-08-05,719.6958177097409,0.0,2.7854780296191244,716.9103396801219,2.354184084272966,True
2021-08-06,-123.44589079677851,0.0,2.7854780296191244,-126.23136882639764,2.354184084272966,True
2021-08-09,-364.9382568096865,0.0,2.7854780296191244,-367.7237348393056,2.354184084272966,True
2021-08-10,212.65747596455688,0.0,2.7854780296191244,209.87199793493775,2.354184084272966,True
2021-08-11,326.6049606105866,0.0,2.7854780296191244,323.8194825809675,2.354184084272966,True
2021-08-12,-242.65855899387748,0.0,2.7854780296191244,-245.4440370234966,2.354184084272966,True
2021-08-13,52.5822658916561,0.0,2.7854780296191244,49.79678786203698,2.354184084272966,True
2021-08-16,-286.2939462227947,0.0,2.7854780296191244,-289.07942425241384,2.354184084272966,True
2021-08-17,-847.5814460177479,0.0,2.7854780296191244,-850.366924047367,2.354184084272966,True
2021-08-18,-392.793205041177,0.0,2.7854780296191244,-395.5786830707961,2.354184084272966,True
2021-08-19,-739.4926185142422,0.0,2.7854780296191244,-742.2780965438612,2.354184084272966,True
2021-08-20,63.456957974199916,0.0,2.7854780296191244,60.671479944580796,2.354184084272966,True
